Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,Vll ab mean,Vll bc mean,Vll ca mean,I a mean,I b mean,I c mean,Vll avg mean,I avg mean
10-01-2023 14:30:00000,621.749268,59.502415,0.000000,0.000000,22948.494,23034.619,22978.924,62.434502,62.887909,63.049469,22987.346,62.790596
10-01-2023 14:45:00000,621.741516,63.629440,0.000000,0.000000,22945.033,23024.199,22974.166,62.460754,63.022274,63.072571,22981.133,62.851856
10-01-2023 15:00:00000,472.125854,59.861092,0.000000,0.000000,22972.439,23044.343750,22989.613,47.418076,48.017986,48.039089,23002.129,47.825031
10-01-2023 15:15:00000,596.998596,41.587280,0.000000,0.000000,22982.061,23056.471,22996.484,59.588840,60.255661,60.460930,23011.668,60.101791
10-01-2023 15:30:00000,597.078857,20.134876,0.000000,0.000000,22962.031250,23036.773,22981.393,59.553387,60.200165,60.365402,22993.404,60.039639
10-01-2023 15:45:00000,597.096741,11.459530,0.000000,0.000000,22961.328,23038.963,22983.715,59.560165,60.151627,60.334320,22994.687500,60.015373
10-01-2023 16:00:00000,597.057495,16.798475,0.000000,0.000000,22954.967,23032.625000,22981.881,59.634060,60.192310,60.289379,22989.816,60.038609
10-01-2023 16:15:00000,597.159546,31.491526,0.000000,0.000000,22949.096,23027.111,22975.051,59.744465,60.287685,60.369015,22983.762,60.133724
10-01-2023 16:30:00000,597.065613,35.999336,0.000000,0.000000,22964.791,23038.213,22984.672,59.653988,60.295010,60.386658,22995.902,60.111835
10-01-2023 16:45:00000,596.990479,24.203270,0.000000,0.000000,22969.010,23042.904,22986.092,59.533569,60.196297,60.367302,22999.343750,60.032406
10-01-2023 17:00:00000,606.720581,1.137600,0.000000,13.548713,22963.771,23039.441,22981.660,60.474228,61.125259,61.378407,22994.975,60.992687
10-01-2023 17:15:00000,609.369507,0.065543,0.000000,28.938871,22964.211,23040.445,22985.598,60.808449,61.457870,61.680573,22996.744,61.315689
10-01-2023 17:30:00000,609.330505,0.012516,0.000000,27.732035,22956.457,23031.404,22978.672,60.822685,61.486492,61.664932,22988.842,61.324669
10-01-2023 17:45:00000,618.843567,0.005511,0.000000,25.855679,22962.426,23037.195,22987.615,61.796429,62.421844,62.580482,22995.744,62.266243
10-01-2023 18:00:00000,621.553772,12.367498,0.000000,7.084929,22936.986,23007.545,22961.361,62.109333,62.796688,62.856323,22968.625000,62.587479
10-01-2023 18:15:00000,621.369629,86.016685,0.000000,0.000000,22939.090,23002.936,22964.584,62.724819,63.383453,63.294552,22968.857,63.134304
10-01-2023 18:30:00000,621.337891,96.403473,0.000000,0.000000,22968.854,23033.262,22995.111,62.799309,63.445724,63.340694,22999.062500,63.195225
10-01-2023 18:45:00000,621.427124,88.211098,0.000000,0.000000,22969.305,23034.303,22996.883,62.695621,63.323345,63.216396,23000.168,63.078434
10-01-2023 19:00:00000,621.592346,80.568932,0.000000,0.000000,22970.545,23036.193,23001.281250,62.628132,63.229439,63.091091,23002.650,62.982872
10-01-2023 19:15:00000,621.517517,68.438423,0.000000,0.000000,22964.258,23031.551,22994.551,62.488987,63.061607,62.978085,22996.787,62.842918
10-01-2023 19:30:00000,621.447083,75.521553,0.000000,0.000000,22959.549,23026.516,22990.787,62.590027,63.171665,63.049297,22992.301,62.937027
10-01-2023 19:45:00000,621.579895,45.539059,0.000000,0.000000,22983.738,23048.764,23005.752,62.135345,62.859535,62.808887,23012.748,62.601227
10-01-2023 20:00:00000,621.645874,21.132099,0.000000,0.000000,22963.514,23031.260,22986.039,62.020451,62.773388,62.742599,22993.623,62.512165
10-01-2023 20:15:00000,621.482178,40.921143,0.000000,0.000000,22955.697,23018.838,22974.682,62.109226,62.948879,62.860294,22983.062500,62.639393
10-01-2023 20:30:00000,621.407043,50.551010,0.000000,0.000000,22970.346,23031.730,22989.166,62.119507,62.980980,62.846550,22997.093750,62.648983
10-01-2023 20:45:00000,621.243713,48.595600,0.000000,0.000000,22962.684,23022.002,22983.447,62.116703,63.002460,62.799648,22989.375000,62.639641
10-01-2023 21:00:00000,621.209595,43.803467,0.000000,0.000000,22967.238,23027.531250,22988.893,62.069626,62.937195,62.743767,22994.574,62.583488
10-01-2023 21:15:00000,621.199219,45.260551,0.000000,0.000000,22959.574,23019.430,22982.225,62.106575,62.976158,62.756573,22987.086,62.613022
10-01-2023 21:30:00000,621.209106,59.976532,0.000000,0.000000,22960.566,23023.045,22988.277,62.276077,63.082848,62.824718,22990.625000,62.727818
10-01-2023 21:45:00000,621.195862,54.455215,0.000000,0.000000,22964.730,23027.343750,22992.887,62.215469,63.016068,62.760689,22994.990,62.664051
10-01-2023 22:00:00000,621.261353,48.172806,0.000000,0.000000,22966.947,23029.693,22996.947,62.179253,62.968044,62.694046,22997.861,62.613827
10-01-2023 22:15:00000,621.249512,44.369972,0.000000,0.000000,22951.838,23015.232,22983.512,62.201241,62.970921,62.693447,22983.533,62.621937
10-01-2023 22:30:00000,621.217163,51.292099,0.000000,0.000000,22963.898,23025.016,22994.096,62.206207,63.015656,62.709309,22994.334,62.643745
10-01-2023 22:45:00000,621.192017,56.897465,0.000000,0.000000,22954.232,23014.518,22981.189,62.257721,63.095238,62.817219,22983.326,62.723347
10-01-2023 23:00:00000,621.222534,69.839256,0.000000,0.000000,22957.441,23023.721,22986.218750,62.417656,63.161003,62.955959,22989.127,62.844860
10-01-2023 23:15:00000,621.283630,53.367378,0.000000,0.000000,22967.898,23036.361,23000.326,62.263489,62.948059,62.755764,23001.527,62.655823
10-01-2023 23:30:00000,621.196655,49.514389,0.000000,0.000000,22952.990,23021.531250,22987.555,62.273914,62.949558,62.733704,22987.352,62.652393
10-01-2023 23:45:00000,621.146484,40.628773,0.000000,0.000000,22950.801,23019.598,22985.840,62.214020,62.881401,62.675522,22985.420,62.590275
11-01-2023 0:00:00000,621.101013,49.262051,0.000000,0.000000,22951.889,23020.025,22985.684,62.260269,62.948719,62.735390,22985.855,62.648071
11-01-2023 0:15:00000,621.042297,74.630943,0.000000,0.000000,22951.432,23016.982,22978.629,62.465065,63.225842,63.028423,22982.334,62.906464
11-01-2023 0:30:00000,621.054565,75.766769,0.000000,0.000000,22963.758,23028.311,22991.098,62.451870,63.224834,63.003906,22994.383,62.893486
11-01-2023 0:45:00000,621.058228,59.017044,0.000000,0.000000,22970.988,23036.561,23000.811,62.271347,63.015690,62.794357,23002.787,62.693798
11-01-2023 1:00:00000,621.018433,38.266762,0.000000,0.000000,22952.504,23018.854,22981.402,62.137772,62.870869,62.710674,22984.248,62.573128
11-01-2023 1:15:00000,621.096436,56.201851,0.000000,0.000000,22952.742,23015.396,22975.055,62.227215,63.046257,62.890179,22981.055,62.721210
11-01-2023 1:30:00000,621.043884,62.445782,0.000000,0.000000,22961.826,23027.748,22985.468750,62.281910,63.041855,62.922611,22991.666,62.748734
11-01-2023 1:45:00000,621.149536,65.530670,0.000000,0.000000,22958.045,23024.340,22980.307,62.327850,63.085278,62.991272,22987.551,62.801472
11-01-2023 2:00:00000,621.156433,42.856285,0.000000,0.000000,22970.754,23037.398,22994.070,62.099808,62.848469,62.769535,23000.730,62.572674
11-01-2023 2:15:00000,621.144958,59.047474,0.000000,0.000000,22956.029,23019.850,22977.633,62.259716,63.058804,62.931328,22984.504,62.749908
11-01-2023 2:30:00000,621.083862,45.527710,0.000000,0.000000,22967.617,23032.961,22991.146,62.117558,62.886898,62.776581,22997.252,62.593685
11-01-2023 2:45:00000,621.138062,37.953445,0.000000,0.000000,22955.678,23022.242,22979.320,62.103806,62.858974,62.779907,22985.764,62.580902
11-01-2023 3:00:00000,621.010071,33.764645,0.000000,0.000000,22961.391,23028.801,22985.994,62.053143,62.791256,62.721424,22992.053,62.521950
11-01-2023 3:15:00000,621.054504,42.470051,0.000000,0.000000,22959.568,23026.125000,22986.797,62.139183,62.873280,62.736481,22990.846,62.582939
11-01-2023 3:30:00000,620.978333,34.698742,0.000000,0.000000,22960.146,23027.984,22988.049,62.077778,62.791866,62.681999,22992.064,62.517239
11-01-2023 3:45:00000,620.847717,30.020706,0.000000,0.000000,22957.676,23025.578,22988.434,62.069664,62.769173,62.619678,22990.580,62.486183
11-01-2023 4:00:00000,621.074402,50.200375,0.000000,0.000000,22948.957,23013.930,22978.039,62.270535,62.956429,62.807693,22980.318,62.678219
11-01-2023 4:15:00000,621.076050,43.994194,0.000000,0.000000,22964.965,23030.547,22992.236,62.173012,62.842964,62.750122,22995.924,62.588654
11-01-2023 4:30:00000,620.920349,30.641829,0.000000,0.000000,22957.352,23022.736,22983.838,62.057976,62.780743,62.671768,22987.975,62.503456
11-01-2023 4:45:00000,620.943481,12.254192,0.000000,0.000000,22961.135,23028.111,22985.400,61.950481,62.685848,62.643433,22991.561,62.426582
11-01-2023 5:00:00000,620.949280,6.423197,0.000000,0.002377,22957.654,23021.682,22980.406250,61.927685,62.718117,62.641342,22986.582,62.429050
11-01-2023 5:15:00000,620.933716,19.323483,0.000000,0.000000,22950.098,23013.791,22973.391,61.987598,62.773983,62.672989,22979.080,62.478172
11-01-2023 5:30:00000,620.909302,29.996038,0.000000,0.000000,22956.158,23019.922,22978.236,62.005531,62.795273,62.700943,22984.773,62.500607
11-01-2023 5:45:00000,620.789490,35.041790,0.000000,0.317625,22956.154,23020.937500,22978.062500,62.030819,62.802612,62.729061,22985.031250,62.520832
11-01-2023 6:00:00000,620.923523,25.451164,0.000000,5.097449,22952.324,23016.822,22975.342,62.106976,62.881069,62.811676,22981.480,62.599903
11-01-2023 6:15:00000,620.833923,28.694704,0.000000,3.629420,22960.465,23022.680,22981.838,62.072731,62.890934,62.792660,22988.320,62.585445
11-01-2023 6:30:00000,620.814209,29.479643,0.000000,3.524085,22955.936,23018.225,22974.910,62.069622,62.898670,62.836845,22983.014,62.601730
11-01-2023 6:45:00000,620.863953,34.233147,0.000000,1.943284,22953.172,23014.275,22970.736,62.094608,62.947685,62.874081,22979.387,62.638828
11-01-2023 7:00:00000,620.908752,34.404335,0.000000,1.771703,22957.697,23020.781250,22975.604,62.095566,62.917202,62.876156,22984.703,62.629673
11-01-2023 7:15:00000,620.784973,41.512642,0.000000,0.676930,22956.270,23019.240,22974.545,62.132183,62.948429,62.897049,22983.350,62.659248
11-01-2023 7:30:00000,620.762939,51.544071,0.000000,0.083114,22955.488,23016.570,22971.881,62.181110,63.035042,62.962067,22981.332,62.726116
11-01-2023 7:45:00000,628.875244,51.904556,0.000000,0.052696,22959.732,23021.822,22974.516,62.967228,63.831982,63.801403,22985.354,63.533497
11-01-2023 8:00:00000,633.019531,53.492325,0.000000,0.005455,22955.377,23018.059,22974.843750,63.436310,64.272415,64.185120,22982.768,63.964615
11-01-2023 8:15:00000,526.356079,77.067352,0.000000,0.000000,22947.203,23011.066,22972.227,53.162704,53.916176,53.686859,22976.838,53.588566
11-01-2023 8:30:00000,326.310730,28.940229,0.000000,0.000000,22966.666,23035.561,22994.468750,32.710770,33.258823,33.060551,22998.918,33.010067
11-01-2023 8:45:00000,263.215363,27.676943,1.080721,1.272698,22889.561,22954.275,22918.809,26.555748,27.073343,26.853580,22920.867,26.827560
11-01-2023 9:00:00000,0.000000,0.000000,12.513771,12.190409,22520.867,22594.098,22584.779,1.802357,1.744698,1.832417,22566.604,1.793158
11-01-2023 9:15:00000,0.000000,0.000000,4.095193,5.301413,22708.586,22785.482,22776.123,0.746711,0.670211,0.745724,22756.732,0.720882
11-01-2023 9:30:00000,0.000000,0.000000,0.123845,0.267819,22668.420,22744.617,22735.547,0.036679,0.029122,0.035508,22716.195,0.033770
11-01-2023 9:45:00000,0.000000,0.000000,0.000000,0.000000,22567.418,22643.051,22632.295,0.000000,0.000000,0.000000,22614.248,0.000000
11-01-2023 10:00:00000,0.000000,0.000000,0.000000,0.000000,22607.914,22685.064,22671.668,0.000000,0.000000,0.000000,22654.883,0.000000
11-01-2023 10:15:00000,0.000000,0.000000,0.000000,0.000000,22701.479,22783.904,22763.484,0.000000,0.000000,0.000000,22749.619,0.000000
11-01-2023 10:30:00000,0.000000,0.000000,0.000000,0.000000,22692.355,22772.934,22752.004,0.000000,0.000000,0.000000,22739.100,0.000000
11-01-2023 10:45:00000,0.000000,0.000000,0.000000,0.000000,22768.906250,22851.531250,22828.746,0.000626,0.000000,0.000000,22816.396,0.000209
11-01-2023 11:00:00000,0.000000,0.000000,0.000000,0.000000,22721.475,22800.836,22775.578,0.000000,0.000000,0.000000,22765.961,0.000000
11-01-2023 11:15:00000,0.000000,0.000000,0.000000,0.000000,22674.971,22755.367,22731.312500,0.000000,0.000000,0.000000,22720.539,0.000000
11-01-2023 11:30:00000,0.000000,0.000000,0.000000,0.000000,22611.521,22692.877,22665.078,0.000000,0.000000,0.000000,22656.504,0.000000
11-01-2023 11:45:00000,0.000000,0.000000,0.000000,0.000000,22565.627,22649.756,22616.127,0.000000,0.000000,0.000000,22610.512,0.000000
11-01-2023 12:00:00000,0.000000,0.000000,0.000000,0.000000,22702.660,22807.494,22777.555,0.000000,0.000000,0.000000,22762.566,0.000000
11-01-2023 12:15:00000,0.000000,0.000000,0.198218,0.974415,22768.109,22893.334,22855.510,0.215813,0.189035,0.148749,22838.996,0.184532
11-01-2023 12:30:00000,0.000000,0.000000,1.312711,2.887950,22781.061,22902.062500,22867.822,0.392140,0.311372,0.381067,22850.336,0.361526
11-01-2023 12:45:00000,0.000000,0.000000,1.308011,2.844613,22758.437500,22889.682,22845.467,0.386140,0.307374,0.375926,22831.187500,0.356480
11-01-2023 13:00:00000,0.000000,0.000000,1.306112,2.855171,22730.074,22865.461,22819.439,0.387341,0.308824,0.377697,22804.988,0.357954
11-01-2023 13:15:00000,0.000000,0.000000,1.306728,2.861535,22746.328,22877.809,22832.545,0.387894,0.309395,0.378209,22818.896,0.358499
11-01-2023 13:30:00000,0.000000,0.000000,1.315846,2.965532,22757.961,22888.537,22846.277,0.400468,0.319705,0.390989,22830.961,0.370387
11-01-2023 13:45:00000,3.387364,7.943583,8.734730,9.406186,22774.172,22905.537,22861.396,2.440032,2.321542,2.428407,22847.035,2.396661
11-01-2023 14:00:00000,0.000000,0.000000,13.343771,14.321153,22938.162,23061.922,23013.012,1.979477,1.909579,2.034168,23004.385,1.974408
11-01-2023 14:15:00000,102.687057,42.231560,6.974374,7.732929,23112.270,23221.826,23170.512,12.300323,11.973546,12.097350,23168.211,12.123746
11-01-2023 14:30:00000,597.363098,117.799202,0.000000,0.000000,23071.285,23184.218750,23129.408,61.131172,60.842999,61.114536,23128.332,61.029633
11-01-2023 14:45:00000,608.770996,42.546078,0.000000,0.000000,22944.338,23048.066,23008.002,61.349297,61.189075,61.386444,23000.146,61.308277
11-01-2023 15:00:00000,605.675476,23.367306,0.000000,0.000000,22939.590,23040.762,23004.947,60.944080,60.801968,60.969051,22995.096,60.905029
11-01-2023 15:15:00000,596.304321,36.192200,0.000000,0.000000,22928.467,23027.828,22993.262,60.111931,59.986507,60.099606,22983.182,60.066071
11-01-2023 15:30:00000,596.351990,52.683952,0.000000,0.000000,22940.752,23041.561,23005.641,60.219944,60.072758,60.172241,22995.980,60.154972
11-01-2023 15:45:00000,596.464294,39.214092,0.000000,0.000000,22942.029,23043.512,23007.227,60.119656,59.957352,60.095993,22997.586,60.057606
11-01-2023 16:00:00000,596.239807,24.397966,0.000000,0.000000,22942.859,23044.861,23009.084,60.017853,59.839935,60.007961,22998.937500,59.955276
11-01-2023 16:15:00000,596.334351,39.905582,0.000000,0.000000,22924.291,23041.359,23000.256,60.273827,59.827705,60.117096,22988.633,60.072884
11-01-2023 16:30:00000,596.214111,27.808954,0.000000,0.000000,22925.225,23043.279,22999.291,60.168736,59.713741,60.081871,22989.271,59.988148
11-01-2023 16:45:00000,596.178345,45.432148,0.000000,0.000000,22933.059,23047.439,22996.631,60.185566,59.838699,60.239513,22992.383,60.087910
11-01-2023 17:00:00000,596.156250,46.876125,0.000000,0.000000,22932.580,23041.727,22993.324,60.166893,59.910477,60.245022,22989.218750,60.107418
11-01-2023 17:15:00000,596.123962,35.322353,0.000000,0.000000,22946.205,23049.006,23007.168,60.030869,59.860554,60.092609,23000.809,59.994667
11-01-2023 17:30:00000,596.112000,11.577514,0.000000,3.156829,22941.209,23041.418,23002.115,59.925720,59.794029,60.034817,22994.918,59.918186
11-01-2023 17:45:00000,596.010437,25.328247,0.000000,0.000000,22941.764,23042.195,23002.367,59.962795,59.823967,60.037876,22995.436,59.941509
11-01-2023 18:00:00000,596.013733,12.457933,0.000000,2.358122,22934.172,23034.951,22997.936,59.965527,59.802319,60.015060,22989.018,59.927673
11-01-2023 18:15:00000,595.982361,24.928114,0.000000,0.000000,22932.408,23032.148,22997.580,60.017361,59.859032,59.998680,22987.381,59.958389
11-01-2023 18:30:00000,595.908264,26.031313,0.000000,0.000000,22947.936,23045.437500,23012.365,59.970676,59.847282,59.951290,23001.898,59.923080
11-01-2023 18:45:00000,595.887573,9.267129,0.000000,1.144229,22928.957,23026.244,22994.982,59.973572,59.836506,59.954132,22983.383,59.921379
11-01-2023 19:00:00000,595.877686,32.376865,0.000000,0.000000,22946.910,23039.840,23015.881,60.037380,59.952908,59.881744,23000.861,59.957409
11-01-2023 19:15:00000,595.821716,15.038133,0.000000,0.000000,22934.252,23027.383,23005.119,59.996311,59.890251,59.837963,22988.914,59.908192
11-01-2023 19:30:00000,595.881470,23.682001,0.000000,0.000000,22940.593750,23033.080,23007.843750,59.992714,59.918659,59.879509,22993.843750,59.930290
11-01-2023 19:45:00000,595.710144,9.669326,0.000000,2.158005,22936.660,23025.604,22997.096,59.826939,59.938049,59.905014,22986.455,59.889996
11-01-2023 20:00:00000,619.840698,29.639151,0.000000,0.117028,22929.133,23013.012,22975.367,62.215538,62.594414,62.574432,22972.514,62.461445
11-01-2023 20:15:00000,620.263733,53.462975,0.000000,0.000000,22952.020,23028.115,22982.611,62.219215,62.797230,62.805420,22987.580,62.607254
11-01-2023 20:30:00000,620.300903,45.214725,0.000000,0.000000,22960.994,23036.488,22990.654,62.122139,62.710529,62.728905,22996.045,62.520584
11-01-2023 20:45:00000,625.182312,37.686157,0.000000,0.000000,22952.410,23027.672,22983.691,62.579407,63.180099,63.171692,22987.920,62.977066
11-01-2023 21:00:00000,632.469604,36.014702,0.000000,0.000000,22948.305,23024.676,22983.111,63.327549,63.918262,63.870178,22985.354,63.705322
11-01-2023 21:15:00000,632.349670,46.767570,0.000000,0.000000,22940.574,23017.172,22979.787,63.452675,64.009911,63.894028,22979.164,63.785557
11-01-2023 21:30:00000,632.280518,59.899643,0.000000,0.000000,22949.268,23024.781250,22989.342,63.538300,64.117050,63.940800,22987.797,63.865383
11-01-2023 21:45:00000,632.321472,47.378223,0.000000,0.000000,22950.988,23028.187500,22994.082,63.453941,63.988434,63.822670,22991.066,63.755028
11-01-2023 22:00:00000,632.281555,51.756428,0.000000,0.000000,22938.926,23015.852,22982.648,63.523777,64.060539,63.876232,22979.133,63.820164
11-01-2023 22:15:00000,632.262085,59.435986,0.000000,0.000000,22950.215,23026.336,22993.850,63.563030,64.110558,63.899570,22990.119,63.857746
11-01-2023 22:30:00000,632.281555,64.168343,0.000000,0.000000,22940.910,23014.623,22984.010,63.627422,64.217186,63.961460,22979.846,63.935421
11-01-2023 22:45:00000,632.232178,76.656769,0.000000,0.000000,22945.645,23018.301,22987.385,63.739796,64.359322,64.081345,22983.797,64.060143
11-01-2023 23:00:00000,632.188110,77.732079,0.000000,0.000000,22947.326,23019.113,22988.129,63.735718,64.373100,64.089790,22984.865,64.066200
